Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,Age_equal_depth,Height_equal_depth,Weight_equal_depth
Female,0.11765417021276597,0.5679962264150946,0.707783828358209,yes,yes,3.0,3.0,Sometimes,no,2.955075,no,1.46046,0.655558,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.25531914893617025,0.34254150943396233,0.5417061567164179,yes,yes,3.0,3.0,Sometimes,no,2.554007,no,0.0,0.252635,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3507641509433963,0.5415751940298508,yes,yes,3.0,3.0,Sometimes,no,2.511399,no,0.0,0.258472,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.31504716981132086,0.49138968656716414,yes,yes,3.0,3.0,Sometimes,no,2.653563,no,0.0,0.55415,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25531914893617025,0.3356226415094339,0.4919445522388059,yes,yes,3.0,3.0,Sometimes,no,2.588107,no,0.0,0.465607,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.1652798510638298,0.592754716981132,0.7081240970149254,yes,yes,3.0,3.0,Sometimes,no,2.32502,no,1.441791,0.918468,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15400885106382983,0.5921641509433964,0.7084915895522388,yes,yes,3.0,3.0,Sometimes,no,2.836791,no,1.46782,0.890527,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.2538377872340425,0.2996377358490565,0.47077585074626854,yes,yes,3.0,3.0,Sometimes,no,1.019684,no,0.026033,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2536078936170213,0.3028075471698113,0.4714548731343284,yes,yes,3.0,3.0,Sometimes,no,1.032834,no,0.04525,0.922749,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2535856170212766,0.3230773584905662,0.49243874626865664,yes,yes,3.0,3.0,Sometimes,no,1.653049,no,0.139159,0.711331,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.24607791489361697,0.3630037735849059,0.4924483731343284,yes,yes,3.0,3.0,Sometimes,no,1.204055,no,0.094851,0.603736,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.10095561702127664,0.664118867924528,0.7390636268656716,yes,yes,3.0,3.0,Sometimes,no,2.691591,no,1.168368,0.735372,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.16392976595744685,0.6370075471698113,0.7377481641791044,yes,yes,3.0,3.0,Sometimes,no,2.531456,no,1.980738,0.835771,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.12957380851063832,0.663166037735849,0.8389350149253731,yes,yes,3.0,3.0,Sometimes,no,2.226081,no,1.881761,0.933964,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.08767529787234046,0.6746716981132077,0.8475199328358207,yes,yes,3.0,3.0,Sometimes,no,2.164718,no,1.999631,0.941336,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.25531914893617025,0.3775943396226418,0.5443259029850747,yes,yes,3.0,3.0,Sometimes,no,2.770732,no,0.0,0.125235,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3824037735849055,0.5441727985074627,yes,yes,3.0,3.0,Sometimes,no,2.814517,no,0.0,0.101598,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25502521276595747,0.40307924528301875,0.4934485746268656,yes,yes,3.0,3.0,Sometimes,no,1.626467,no,0.010183,0.412806,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.2549385744680851,0.3355056603773585,0.4957360298507462,yes,yes,3.0,3.0,Sometimes,no,1.48075,no,0.098043,0.663492,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.24997078723404254,0.4127735849056604,0.49085182089552243,yes,yes,3.0,3.0,Sometimes,no,1.526416,no,0.180158,0.747909,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.2544632340425532,0.3624490566037739,0.49228923880597014,yes,yes,3.0,3.0,Sometimes,no,1.482002,no,0.204108,0.657221,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.24794112765957443,0.3916415094339625,0.5293375597014927,yes,yes,3.0,3.0,Sometimes,no,1.610472,no,0.029728,0.472343,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25072053191489363,0.3643603773584907,0.5291791940298507,yes,yes,3.0,3.0,Sometimes,no,1.530992,no,0.01586,0.445495,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.15771136170212768,0.425588679245283,0.6167102835820895,yes,yes,3.0,3.0,Sometimes,no,1.484938,no,0.74225,0.604692,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.18676361702127658,0.39889622641509437,0.6100612910447762,yes,yes,3.0,3.0,Sometimes,no,1.91039,no,0.217455,0.77582,Sometimes,Public_Transportation,Obesity_Type_III,1,1,3
Female,0.15191840425531916,0.4964773584905662,0.7069842462686566,yes,yes,3.0,3.0,Sometimes,no,1.411365,no,1.564618,0.910683,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15773400000000004,0.5092452830188678,0.7081047089552239,yes,yes,3.0,3.0,Sometimes,no,2.41752,no,1.556155,0.873936,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.25531914893617025,0.32585094339622644,0.5297215820895522,yes,yes,3.0,3.0,Sometimes,no,2.688229,no,0.0,0.451377,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.3254113207547169,0.5328421417910447,yes,yes,3.0,3.0,Sometimes,no,2.695094,no,0.0,0.413474,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.3186169811320756,0.535652171641791,yes,yes,3.0,3.0,Sometimes,no,2.618198,no,0.0,0.380695,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.2847264150943398,0.5304100447761193,yes,yes,3.0,3.0,Sometimes,no,2.555189,no,0.0,0.462973,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.15726321276595745,0.529501886792453,0.6933029179104477,yes,yes,3.0,3.0,Sometimes,no,1.419136,no,1.700889,0.930888,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15004217021276595,0.5277716981132077,0.693116104477612,yes,yes,3.0,3.0,Sometimes,no,1.422483,no,1.708971,0.673009,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.20117665957446812,0.4295698113207549,0.5632125522388061,yes,yes,3.0,3.0,Sometimes,no,2.426094,no,0.294763,0.737226,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.20627319148936174,0.3538188679245282,0.5589929850746269,yes,yes,3.0,3.0,Sometimes,no,2.495961,no,0.189831,0.652289,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.14045153191489362,0.5447490566037736,0.6650310522388059,yes,yes,3.0,3.0,Sometimes,no,1.797041,no,1.427413,0.966181,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.1449272340425532,0.5494207547169814,0.6698794253731344,yes,yes,3.0,3.0,Sometimes,no,1.768111,no,0.616503,0.968151,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.12752265957446807,0.6468547169811321,0.8465345522388059,yes,yes,3.0,3.0,Sometimes,no,2.365188,no,1.256115,0.760091,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.12924359574468086,0.6800509433962265,0.8449039925373134,yes,yes,3.0,3.0,Sometimes,no,2.299156,no,1.699056,0.729722,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.10434121276595743,0.5539415094339626,0.7035920373134328,yes,yes,3.0,3.0,Sometimes,no,2.684819,no,1.46525,0.804491,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.12304753191489365,0.5621924528301889,0.7084816044776119,yes,yes,3.0,3.0,Sometimes,no,2.84174,no,1.429256,0.775378,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.2189618085106383,0.4933207547169811,0.5550212761194029,yes,yes,3.0,3.0,Sometimes,no,2.796894,no,0.382189,0.16779,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.24067093617021285,0.4443056603773585,0.5556061492537312,yes,yes,3.0,3.0,Sometimes,no,2.987718,no,0.387074,0.283804,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.357077358490566,0.5442313507462686,yes,yes,3.0,3.0,Sometimes,no,2.675567,no,0.0,0.081929,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3863849056603774,0.5442772537313434,yes,yes,3.0,3.0,Sometimes,no,2.770125,no,0.0,0.088236,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3607716981132074,0.5437051641791044,yes,yes,3.0,3.0,Sometimes,no,2.621877,no,0.0,0.153669,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3644660377358493,0.5439867835820895,yes,yes,3.0,3.0,Sometimes,no,2.72005,no,0.0,0.127443,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25460646808510634,0.3410000000000002,0.49097424626865666,yes,yes,3.0,3.0,Sometimes,no,2.436097,no,0.129178,0.683736,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.2542744255319148,0.3771075471698113,0.49097787313432834,yes,yes,3.0,3.0,Sometimes,no,2.535629,no,0.152713,0.7702,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.25531914893617025,0.3086301886792455,0.5075541492537312,yes,yes,3.0,3.0,Sometimes,no,2.678779,no,0.0,0.508848,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25531914893617025,0.3349660377358492,0.5051532089552238,yes,yes,3.0,3.0,Sometimes,no,2.569713,no,0.0,0.396972,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.14571506382978722,0.5218981132075475,0.6922990298507461,yes,yes,3.0,3.0,Sometimes,no,1.759352,no,1.469928,0.950438,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14471895744680857,0.5122188679245285,0.6868826417910447,yes,yes,3.0,3.0,Sometimes,no,1.837184,no,1.525165,0.926443,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.20665193617021282,0.552643396226415,0.7000529850746269,yes,yes,3.0,3.0,Sometimes,no,2.856795,no,1.046463,0.586163,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.2141249787234042,0.5421,0.7027357835820895,yes,yes,3.0,3.0,Sometimes,no,2.846259,no,1.295759,0.723154,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.25442,0.328566037735849,0.4718913805970149,yes,yes,3.0,3.0,Sometimes,no,1.067716,no,0.030541,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25339048936170216,0.3661849056603774,0.4722221268656716,yes,yes,3.0,3.0,Sometimes,no,1.029241,no,0.075776,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.25436159574468087,0.26892264150943435,0.4766757388059702,yes,yes,3.0,3.0,Sometimes,no,1.074412,no,0.006265,0.845633,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2533793404255319,0.29761132075471686,0.4724310970149254,yes,yes,3.0,3.0,Sometimes,no,1.030501,no,0.06582,0.991473,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.11270221276595749,0.6929641509433964,0.7680432985074626,yes,yes,3.0,3.0,Sometimes,no,2.699675,no,1.520818,0.76399,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.09152708510638302,0.6769150943396225,0.7559105820895522,yes,yes,3.0,3.0,Sometimes,no,2.830247,no,1.783138,0.789064,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.12495036170212764,0.6928886792452831,0.8460590373134329,yes,yes,3.0,3.0,Sometimes,no,2.305521,no,1.956278,0.92376,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.08803872340425534,0.6976,0.8378994925373136,yes,yes,3.0,3.0,Sometimes,no,2.155926,no,1.999836,0.94603,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.25531914893617025,0.38955660377358514,0.544402776119403,yes,yes,3.0,3.0,Sometimes,no,2.784303,no,0.0,0.127775,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.37385471698113193,0.5444038283582089,yes,yes,3.0,3.0,Sometimes,no,2.786417,no,0.0,0.079673,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.32585471698113233,0.5389268059701493,yes,yes,3.0,3.0,Sometimes,no,2.707201,no,0.0,0.167272,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.3596339622641511,0.5375886641791043,yes,yes,3.0,3.0,Sometimes,no,2.709428,no,0.0,0.228486,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.24313276595744682,0.440569811320755,0.49074360447761195,yes,yes,3.0,3.0,Sometimes,no,1.525127,no,0.220825,0.896105,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.2509614255319149,0.41328113207547146,0.48950693283582086,yes,yes,3.0,3.0,Sometimes,no,1.554925,no,0.209586,0.823069,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.24454438297872338,0.422009433962264,0.49033363432835814,yes,yes,3.0,3.0,Sometimes,no,1.170515,no,0.264831,0.896842,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.24519863829787236,0.41307735849056604,0.49080834328358197,yes,yes,3.0,3.0,Sometimes,no,1.436616,no,0.167086,0.764717,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.14699542553191491,0.4735773584905658,0.6529122089552237,yes,yes,3.0,3.0,Sometimes,no,1.242832,no,0.530925,0.575969,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14429257446808513,0.536022641509434,0.6426689029850745,yes,yes,3.0,3.0,Sometimes,no,1.54249,no,0.6277,0.450479,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15508731914893614,0.48734150943396237,0.6864652089552237,yes,yes,3.0,3.0,Sometimes,no,1.205548,no,1.723934,0.952352,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15341982978723406,0.5028245283018866,0.6856054253731343,yes,yes,3.0,3.0,Sometimes,no,1.301657,no,1.718543,0.947884,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.25531914893617025,0.33009433962264145,0.5373501492537314,yes,yes,3.0,3.0,Sometimes,no,2.704315,no,0.0,0.322666,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.27316226415094347,0.5346337985074627,yes,yes,3.0,3.0,Sometimes,no,2.639816,no,0.0,0.452236,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.3330245283018871,0.5359608731343284,yes,yes,3.0,3.0,Sometimes,no,2.708927,no,0.0,0.278962,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.25531914893617025,0.3293886792452829,0.5358441567164178,yes,yes,3.0,3.0,Sometimes,no,2.704827,no,0.0,0.269577,Sometimes,Public_Transportation,Obesity_Type_III,2,0,3
Female,0.16291291489361703,0.5266018867924527,0.7152437014925372,yes,yes,3.0,3.0,Sometimes,no,1.3954,no,1.931173,0.878258,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.165122,0.5392641509433962,0.7190050522388058,yes,yes,3.0,3.0,Sometimes,no,2.611654,no,1.618512,0.868788,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.14955295744680852,0.5632528301886794,0.7080510671641791,yes,yes,3.0,3.0,Sometimes,no,2.868167,no,1.48372,0.83509,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.15494123404255317,0.5640584905660377,0.7064371865671641,yes,yes,3.0,3.0,Sometimes,no,2.247979,no,1.609938,0.849236,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.13591593617021275,0.61881320754717,0.7372016940298507,yes,yes,3.0,3.0,Sometimes,no,2.702789,no,1.606109,0.731213,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.14940863829787238,0.5470754716981134,0.721592395522388,yes,yes,3.0,3.0,Sometimes,no,1.663213,no,1.094035,0.786665,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.12983491489361704,0.6922037735849056,0.8579100373134327,yes,yes,3.0,3.0,Sometimes,no,2.414739,no,1.917014,0.927982,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.1551482765957447,0.6607547169811321,0.8674826268656715,yes,yes,3.0,3.0,Sometimes,no,2.351193,no,1.051889,0.686491,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.13895740425531916,0.5593773584905661,0.7063038134328359,yes,yes,3.0,3.0,Sometimes,no,2.896088,no,1.612741,0.77319,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.10589293617021278,0.5831905660377359,0.7082359104477611,yes,yes,3.0,3.0,Sometimes,no,2.862408,no,1.456933,0.742423,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.14733948936170216,0.5708132075471699,0.7061097462686567,yes,yes,3.0,3.0,Sometimes,no,2.887659,no,1.480919,0.779641,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.1549474468085107,0.5882509433962264,0.7082348432835821,yes,yes,3.0,3.0,Sometimes,no,2.893062,no,1.408177,0.807457,Sometimes,Public_Transportation,Obesity_Type_III,1,2,3
Female,0.25531914893617025,0.3456509433962265,0.5439085597014925,yes,yes,3.0,3.0,Sometimes,no,2.619517,no,0.0,0.140368,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.347066037735849,0.5442589552238806,yes,yes,3.0,3.0,Sometimes,no,2.682804,no,0.0,0.15171,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.36151132075471715,0.5435143582089552,yes,yes,3.0,3.0,Sometimes,no,2.552388,no,0.0,0.196288,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.25531914893617025,0.3606264150943397,0.5435948208955224,yes,yes,3.0,3.0,Sometimes,no,2.617401,no,0.0,0.200379,Sometimes,Public_Transportation,Obesity_Type_III,2,1,3
Female,0.2553015744680851,0.35512830188679256,0.49111958208955225,yes,yes,3.0,3.0,Sometimes,no,2.654636,no,0.069238,0.629578,Sometimes,Public_Transportation,Obesity_Type_III,2,1,2
Female,0.255317914893617,0.3348735849056603,0.4916566716417911,yes,yes,3.0,3.0,Sometimes,no,2.569364,no,0.159255,0.419446,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25531914893617025,0.302311320754717,0.4920625447761194,yes,yes,3.0,3.0,Sometimes,no,1.322004,no,0.0,0.539876,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25531914893617025,0.3158301886792456,0.492641052238806,yes,yes,3.0,3.0,Sometimes,no,1.292479,no,0.0,0.541309,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.19925619148936174,0.5553188679245284,0.704869328358209,yes,yes,3.0,3.0,Sometimes,no,2.839069,no,1.231031,0.792496,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.2004622553191489,0.5763528301886796,0.7050642611940299,yes,yes,3.0,3.0,Sometimes,no,2.843782,no,1.302507,0.773807,Sometimes,Public_Transportation,Obesity_Type_III,2,2,3
Female,0.10269748936170214,0.559275471698113,0.7070672537313434,yes,yes,3.0,3.0,Sometimes,no,2.858389,no,1.444382,0.713823,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.10512617021276599,0.5592660377358492,0.7065422611940297,yes,yes,3.0,3.0,Sometimes,no,2.864933,no,1.501647,0.786846,Sometimes,Public_Transportation,Obesity_Type_III,0,2,3
Female,0.25365272340425526,0.3046264150943401,0.47285932089552246,yes,yes,3.0,3.0,Sometimes,no,1.031701,no,0.03465,0.912345,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2540458085106383,0.2770056603773585,0.47254057462686566,yes,yes,3.0,3.0,Sometimes,no,1.000536,no,0.005939,0.566353,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2553114042553192,0.30212452830188674,0.4752754328358209,yes,yes,3.0,3.0,Sometimes,no,1.020313,no,0.108386,1.0,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25335814893617026,0.32662830188679237,0.4742962014925372,yes,yes,3.0,3.0,Sometimes,no,1.063422,no,0.051097,0.543118,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.2551317872340425,0.3176377358490563,0.4921329850746268,yes,yes,3.0,3.0,Sometimes,no,2.45126,no,0.043689,0.670402,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25517348936170214,0.30075660377358515,0.4914546865671641,yes,yes,3.0,3.0,Sometimes,no,2.613504,no,0.067985,0.778632,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25507804255319155,0.3239075471698114,0.4948803507462686,yes,yes,3.0,3.0,Sometimes,no,1.042989,no,0.097114,0.42954,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.25481295744680854,0.3103471698113207,0.49253285820895526,yes,yes,3.0,3.0,Sometimes,no,1.237557,no,0.083675,0.543761,Sometimes,Public_Transportation,Obesity_Type_III,2,0,2
Female,0.10092738297872345,0.6398924528301886,0.7403199179104476,yes,yes,3.0,3.0,Sometimes,no,2.83377,no,0.806422,0.672513,Sometimes,Public_Transportation,Obesity_Type_III,0,3,3
Female,0.13454823404255317,0.6117113207547171,0.7398743432835819,yes,yes,3.0,3.0,Sometimes,no,2.816052,no,1.571865,0.688058,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
Female,0.15732014893617025,0.6470433962264153,0.7375553283582088,yes,yes,3.0,3.0,Sometimes,no,2.682909,no,1.318743,0.900497,Sometimes,Public_Transportation,Obesity_Type_III,1,3,3
